    51/199     8.59G   0.03741   0.02124         0   0.05865        33       640    0.7634    0.7602    0.7747    0.3745   0.03529   0.01165         0
    52/199     8.59G   0.03665   0.02094         0   0.05759        32       640    0.8025    0.6934     0.756    0.3572    0.0368   0.01238         0
    53/199     8.59G   0.03668   0.02087         0   0.05756        25       640    0.7655    0.7477    0.7741    0.3843   0.03458    0.0114         0
    54/199     8.59G    0.0365   0.02044         0   0.05693        27       640    0.8153    0.7285    0.7902    0.3915   0.03564   0.01192         0
    55/199     8.59G   0.03745   0.02091         0   0.05836        38       640    0.7576    0.7845     0.793    0.3992   0.03433   0.01197         0
    56/199     8.59G   0.03606   0.02115         0   0.05721        26       640      0.75    0.7621    0.7678    0.3722   0.03475   0.01174         0
    57/199     8.59G   0.03604   0.02136         0    0.0574        33       640    0.7731    0.7714    0.7775    0.3814   0.03355   0.01188         0
    58/199     8.59G   0.03626   0.02086         0   0.05711        40       640     0.782    0.7793    0.8033     0.406   0.03368   0.01154         0
    59/199     8.59G   0.03592   0.02057         0   0.05648        26       640     0.783    0.7561    0.8011    0.4012   0.03489   0.01162         0
    60/199     8.59G   0.03619   0.02067         0   0.05686        28       640    0.7803    0.7686    0.7726    0.3727   0.03387   0.01133         0
    61/199     8.59G   0.03622   0.02098         0   0.05721        42       640    0.8318     0.726    0.8048    0.3826   0.03383   0.01162         0
    62/199     8.59G   0.03598   0.02061         0   0.05659        32       640    0.7876    0.7703    0.7938    0.3791    0.0362   0.01137         0
    63/199     8.59G   0.03602   0.02029         0   0.05632        32       640    0.7769    0.7586    0.7956    0.3836   0.03502   0.01113         0
    64/199     8.59G   0.03579   0.02068         0   0.05648        24       640    0.7888    0.7193    0.7721    0.3832   0.03579   0.01207         0
    65/199     8.59G   0.03553   0.02087         0    0.0564        32       640    0.7865    0.7756    0.8076    0.4008     0.035   0.01182         0
    66/199     8.59G   0.03503   0.02055         0   0.05558        28       640     0.805    0.7624    0.7974    0.4075   0.03442   0.01142         0
    67/199     8.59G   0.03486   0.02058         0   0.05543        35       640    0.7843    0.7442    0.7722    0.3782   0.03431   0.01161         0
    68/199     8.59G   0.03532   0.02088         0    0.0562        38       640    0.7946    0.7577     0.793    0.4012   0.03504   0.01198         0
    69/199     8.59G   0.03545   0.02073         0   0.05618        36       640    0.7712    0.7967    0.7824     0.381   0.03486   0.01122         0
    70/199     8.59G   0.03531   0.02088         0   0.05619        29       640    0.7711    0.8003    0.8073    0.4076   0.03293   0.01144         0
    71/199     8.59G   0.03523   0.02048         0   0.05571        37       640    0.8058    0.7886    0.8095    0.4009   0.03425   0.01171         0
    72/199     8.59G   0.03532    0.0206         0   0.05592        33       640     0.824    0.7728    0.8173    0.4085   0.03437   0.01129         0
    73/199     8.59G   0.03493   0.02031         0   0.05524        34       640    0.8217    0.7856    0.8239    0.4129    0.0333   0.01159         0
    74/199     8.59G   0.03516   0.02032         0   0.05548        30       640    0.8105    0.7934    0.8258    0.4323   0.03302   0.01166         0
    75/199     8.59G   0.03415   0.02017         0   0.05433        30       640    0.7868    0.7801    0.7944    0.4053   0.03342   0.01149         0
    76/199     8.59G   0.03392   0.02036         0   0.05428        32       640    0.8171    0.7753    0.8176    0.4169    0.0329    0.0112         0
    77/199     8.59G   0.03441   0.02022         0   0.05463        25       640    0.7694    0.8026    0.8064      0.41   0.03382   0.01118         0
    78/199     8.59G   0.03425   0.02004         0   0.05429        28       640    0.7812    0.7995    0.8055    0.4124   0.03237   0.01115         0
    79/199     8.59G   0.03368   0.02105         0   0.05473        61       640    0.8051    0.7867    0.8196     0.425   0.03315   0.01104         0
    80/199     8.59G   0.03394   0.02033         0   0.05427        22       640     0.769    0.8234    0.8136    0.4164   0.03383   0.01094         0
    81/199     8.59G   0.03391   0.02033         0   0.05423        30       640     0.804    0.7886    0.8238    0.4236   0.03364   0.01136         0
    82/199     8.59G   0.03416   0.02004         0    0.0542        37       640    0.8331    0.7886    0.8382    0.4343   0.03387   0.01097         0
    83/199     8.59G   0.03358   0.02027         0   0.05384        36       640    0.8031    0.7652    0.8017    0.4144   0.03319   0.01133         0
    84/199     8.59G   0.03345   0.02045         0    0.0539        32       640     0.797    0.7874    0.8238    0.4372   0.03277   0.01121         0
    85/199     8.59G   0.03318   0.02025         0   0.05343        34       640    0.7917    0.7987    0.7938    0.4068   0.03261   0.01117         0
    86/199     8.59G   0.03346   0.01985         0   0.05331        37       640    0.7717    0.8037    0.8233     0.408   0.03454   0.01167         0
    87/199     8.59G    0.0333   0.02037         0   0.05367        51       640    0.7836    0.8137    0.8108    0.4284   0.03372   0.01081         0
    88/199     8.59G   0.03381   0.01994         0   0.05375        25       640    0.8201     0.787    0.8259    0.4304   0.03355   0.01121         0
    89/199     8.59G   0.03246   0.02004         0    0.0525        30       640    0.8302    0.7903    0.8212    0.4216   0.03321   0.01094         0
    90/199     8.59G   0.03399   0.02007         0   0.05406        27       640    0.7913    0.8234     0.829    0.4373   0.03286    0.0113         0
    91/199     8.59G   0.03319   0.01955         0   0.05274        40       640    0.7803     0.802    0.7941    0.4164   0.03356   0.01131         0
    92/199     8.59G   0.03288    0.0195         0   0.05237        34       640     0.815    0.8254    0.8378    0.4349    0.0332   0.01168         0
    93/199     8.59G     0.034   0.02001         0   0.05402        47       640    0.8215    0.7844    0.8291    0.4252   0.03278   0.01143         0
    94/199     8.59G   0.03243   0.01944         0   0.05187        30       640    0.7965    0.7962    0.8121    0.4202   0.03265   0.01136         0
    95/199     8.59G   0.03293   0.01972         0   0.05265        24       640    0.7728     0.817    0.8305    0.4317    0.0336   0.01184         0
    96/199     8.59G   0.03254   0.01988         0   0.05242        36       640    0.8035    0.8045    0.8248    0.4276    0.0341   0.01176         0
    97/199     8.59G   0.03276   0.01992         0   0.05269        26       640    0.8055    0.8098    0.8325    0.4386   0.03337   0.01147         0
    98/199     8.59G    0.0322   0.01969         0   0.05189        29       640    0.7793    0.8199    0.8219     0.421   0.03251    0.0112         0
    99/199     8.59G   0.03212   0.01944         0   0.05156        34       640    0.8131    0.7853    0.8179    0.4316   0.03351   0.01136         0
   100/199     8.59G   0.03237   0.01975         0   0.05212        41       640     0.825     0.797    0.8591    0.4526   0.03208   0.01122         0
   101/199     8.59G    0.0325   0.01928         0   0.05178        27       640    0.8107     0.807    0.8423    0.4459   0.03199    0.0114         0
